id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
922_Rppos_rhizo_FT_310.23739_8.019_rppos	C18H31NO3	[M + H]+	C18H31NO3	Fatty acids	0.941919625	Fatty amides	0.30572775	N-acyl amines	0.097560883	Amino fatty acids	0.841921508	Amino fatty acids	0.841921508	Fatty acids and conjugates	0.974991918	Fatty Acyls	0.973002076	Lipids and lipid-like molecules	0.983135879	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Primary carboxylic acid amides; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_310.23739_8.019_rppos
923_Rppos_rhizo_FT_310.23748_7.842_rppos	C18H31NO3	[M + H]+	C18H31NO3	Fatty acids	0.941919625	Fatty amides	0.30572775	N-acyl amines	0.097560883	Amino fatty acids	0.841921508	Amino fatty acids	0.841921508	Fatty acids and conjugates	0.974991918	Fatty Acyls	0.973002076	Lipids and lipid-like molecules	0.983135879	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Primary carboxylic acid amides; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_310.23748_7.842_rppos
924_Rppos_rhizo_FT_310.2374_8.829_rppos	C18H31NO3	[M + H]+	C18H31NO3	Fatty acids	0.941919625	Fatty amides	0.30572775	N-acyl amines	0.097560883	Amino fatty acids	0.841921508	Amino fatty acids	0.841921508	Fatty acids and conjugates	0.974991918	Fatty Acyls	0.973002076	Lipids and lipid-like molecules	0.983135879	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Primary carboxylic acid amides; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_310.2374_8.829_rppos
925_Rppos_rhizo_FT_271.12437_8.515_rppos	C13H20NO3S	[M + H]+	C13H20NO3S	Terpenoids	0.293601155	Monoterpenoids	0.237449035	Thiazole alkaloids	0.042260896	Thiazolidines	0.891395152			Thiazolidines	0.891395152	Azolidines	0.952415943	Organoheterocyclic compounds	0.998251379	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Azolidines; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_271.12437_8.515_rppos
926_Rppos_rhizo_FT_160.13309_3.151_rppos	C8H17NO2	[M + H]+	C8H17NO2	Amino acids and Peptides	0.920660257	Small peptides	0.846380889	Aminoacids	0.670657933	Amino acids	0.998860121	Amino acids and derivatives	0.996316016	"Amino acids, peptides, and analogues"	0.99604553	Carboxylic acids and derivatives	0.999926329	Organic acids and derivatives	0.999970078	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_160.13309_3.151_rppos
927_Rppos_rhizo_FT_242.13835_5.703_rppos	C10H17N4O3	[M + H]+	C10H17N4O3	Alkaloids	0.812079847	Small peptides	0.655688167	Dipeptides	0.559289157	Histidine and derivatives	0.617571831	Amino acids and derivatives	0.835364938	"Amino acids, peptides, and analogues"	0.833631158	Carboxylic acids and derivatives	0.925105751	Organic acids and derivatives	0.958239079	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Substituted imidazoles; Methyl esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_242.13835_5.703_rppos
928_Rppos_rhizo_FT_124.11196_4.908_rppos	C8H13N	[M + H]+	C8H13N	Alkaloids	0.857993305	Lysine alkaloids	0.729791462	Quinolizidine alkaloids	0.337688953	Amines	0.965001881			Amines	0.965001881	Organonitrogen compounds	0.9998945	Organic nitrogen compounds	0.999994874	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	FT_124.11196_4.908_rppos
929_Rppos_rhizo_FT_186.11246_2.266_rppos	C9H15NO3	[M + H]+	C9H15NO3	Amino acids and Peptides	0.945545137	Small peptides	0.969280958	Aminoacids	0.951619625	Gamma amino acids and derivatives	0.936274946	Amino acids and derivatives	0.997974217	"Amino acids, peptides, and analogues"	0.997798622	Carboxylic acids and derivatives	0.999794543	Organic acids and derivatives	0.999947906	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Gamma amino acids and derivatives; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_186.11246_2.266_rppos
930_Rppos_rhizo_FT_186.11236_1.465_rppos	C9H15NO3	[M + H]+	C9H15NO3	Amino acids and Peptides	0.945545137	Small peptides	0.969280958	Aminoacids	0.951619625	Gamma amino acids and derivatives	0.936274946	Amino acids and derivatives	0.997974217	"Amino acids, peptides, and analogues"	0.997798622	Carboxylic acids and derivatives	0.999794543	Organic acids and derivatives	0.999947906	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Gamma amino acids and derivatives; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_186.11236_1.465_rppos
931_Rppos_rhizo_FT_314.26873_9.201_rppos	C18H35NO3	[M + H]+	C18H35NO3	Fatty acids	0.886529386	Fatty amides	0.606702924	N-acyl amines	0.17525436	Long-chain fatty acids	0.582149506	Long-chain fatty acids	0.582149506	Fatty acids and conjugates	0.764383852	Fatty Acyls	0.491096377	Lipids and lipid-like molecules	0.51105243	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_314.26873_9.201_rppos
932_Rppos_rhizo_FT_296.25818_8.511_rppos	C18H35NO3	[M - H2O + H]+	C18H33NO2	Fatty acids	0.848229051	Fatty amides	0.724437833	N-acyl amines	0.270097107	Long-chain fatty acids	0.588040173	Long-chain fatty acids	0.588040173	Fatty acids and conjugates	0.821825743	Fatty Acyls	0.655156791	Lipids and lipid-like molecules	0.660165846	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_296.25818_8.511_rppos
933_Rppos_rhizo_FT_314.26875_9.74_rppos	C18H35NO3	[M + H]+	C18H35NO3	Fatty acids	0.886731088	Fatty amides	0.60703218	N-acyl amines	0.175360098	Long-chain fatty acids	0.58160615	Long-chain fatty acids	0.58160615	Fatty acids and conjugates	0.763979375	Fatty Acyls	0.490990967	Lipids and lipid-like molecules	0.51104182	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_314.26875_9.74_rppos
